eval_session,class_id,class_name,intro_session,query_count,accuracy
9,56,Rose breasted Grosbeak,0,30,100.0
9,57,Pigeon Guillemot,0,28,96.429
9,58,California Gull,0,30,36.667
9,59,Glaucous winged Gull,0,29,58.621
9,60,Heermann Gull,0,30,96.667
9,61,Herring Gull,0,30,23.333
9,62,Ivory Gull,0,30,100.0
9,63,Ring billed Gull,0,30,66.667
9,64,Slaty backed Gull,0,20,25.0
9,65,Western Gull,0,30,80.0
9,66,Anna Hummingbird,0,30,43.333
9,67,Ruby throated Hummingbird,0,30,56.667
9,68,Rufous Hummingbird,0,30,50.0
9,69,Green Violetear,0,30,86.667
9,70,Long tailed Jaeger,0,30,56.667
9,71,Pomarine Jaeger,0,30,93.333
9,72,Blue Jay,0,30,96.667
9,73,Florida Jay,0,30,100.0
9,74,Green Jay,0,27,100.0
9,75,Dark eyed Junco,0,30,100.0
9,76,Tropical Kingbird,0,30,96.667
9,77,Gray Kingbird,0,29,100.0
9,78,Belted Kingfisher,0,30,96.667
9,79,Green Kingfisher,0,30,83.333
9,80,Pied Kingfisher,0,30,96.667
9,81,Ringed Kingfisher,0,30,90.0
9,82,White breasted Kingfisher,0,30,96.667
9,83,Red legged Kittiwake,0,23,86.957
9,84,Horned Lark,0,30,96.667
9,85,Pacific Loon,0,30,100.0
9,86,Mallard,0,30,100.0
9,87,Western Meadowlark,0,30,100.0
9,88,Hooded Merganser,0,30,80.0
9,89,Red breasted Merganser,0,30,96.667
9,90,Mockingbird,0,30,100.0
9,91,Nighthawk,0,30,100.0
9,92,Clark Nutcracker,0,30,100.0
9,93,White breasted Nuthatch,0,30,100.0
9,94,Baltimore Oriole,0,30,96.667
9,95,Hooded Oriole,0,30,80.0
9,96,Orchard Oriole,0,29,82.759
9,97,Scott Oriole,0,30,93.333
9,98,Ovenbird,0,30,90.0
9,99,Brown Pelican,0,30,100.0
9,100,White Pelican,1,20,100.0
9,101,Western Wood Pewee,1,30,60.0
9,102,Sayornis,1,30,83.333
9,103,American Pipit,1,30,96.667
9,104,Whip poor Will,1,19,10.526
9,105,Horned Puffin,1,30,100.0
9,106,Common Raven,1,30,53.333
9,107,White necked Raven,1,30,86.667
9,108,American Redstart,1,30,90.0
9,109,Geococcyx,1,30,100.0
9,110,Loggerhead Shrike,2,30,56.667
9,111,Great Grey Shrike,2,30,76.667
9,112,Baird Sparrow,2,20,70.0
9,113,Black throated Sparrow,2,30,100.0
9,114,Brewer Sparrow,2,29,41.379
9,115,Chipping Sparrow,2,30,80.0
9,116,Clay colored Sparrow,2,29,86.207
9,117,House Sparrow,2,30,90.0
9,118,Field Sparrow,2,29,75.862
9,119,Fox Sparrow,2,30,83.333
9,120,Grasshopper Sparrow,3,30,83.333
9,121,Harris Sparrow,3,30,96.667
9,122,Henslow Sparrow,3,30,80.0
9,123,Le Conte Sparrow,3,29,44.828
9,124,Lincoln Sparrow,3,29,86.207
9,125,Nelson Sharp tailed Sparrow,3,30,76.667
9,126,Savannah Sparrow,3,30,80.0
9,127,Seaside Sparrow,3,30,83.333
9,128,Song Sparrow,3,30,80.0
9,129,Tree Sparrow,3,30,40.0
9,130,Vesper Sparrow,4,30,93.333
9,131,White crowned Sparrow,4,30,96.667
9,132,White throated Sparrow,4,30,93.333
9,133,Cape Glossy Starling,4,30,100.0
9,134,Bank Swallow,4,30,86.667
9,135,Barn Swallow,4,30,86.667
9,136,Cliff Swallow,4,30,56.667
9,137,Tree Swallow,4,30,90.0
9,138,Scarlet Tanager,4,30,96.667
9,139,Summer Tanager,4,30,96.667
9,140,Artic Tern,5,29,13.793
9,141,Black Tern,5,30,80.0
9,142,Caspian Tern,5,30,16.667
9,143,Common Tern,5,30,53.333
9,144,Elegant Tern,5,30,53.333
9,145,Forsters Tern,5,30,40.0
9,146,Least Tern,5,30,80.0
9,147,Green tailed Towhee,5,30,96.667
9,148,Brown Thrasher,5,29,100.0
9,149,Sage Thrasher,5,30,96.667
9,150,Black capped Vireo,6,21,95.238
9,151,Blue headed Vireo,6,30,83.333
9,152,Philadelphia Vireo,6,29,82.759
9,153,Red eyed Vireo,6,30,93.333
9,154,Warbling Vireo,6,30,83.333
9,155,White eyed Vireo,6,30,96.667
9,156,Yellow throated Vireo,6,29,79.31
9,157,Bay breasted Warbler,6,30,93.333
9,158,Black and white Warbler,6,30,100.0
9,159,Black throated Blue Warbler,6,29,100.0
9,160,Blue winged Warbler,7,30,86.667
9,161,Canada Warbler,7,30,93.333
9,162,Cape May Warbler,7,30,100.0
9,163,Cerulean Warbler,7,30,100.0
9,164,Chestnut sided Warbler,7,30,80.0
9,165,Golden winged Warbler,7,29,93.103
9,166,Hooded Warbler,7,30,66.667
9,167,Kentucky Warbler,7,29,93.103
9,168,Magnolia Warbler,7,29,86.207
9,169,Mourning Warbler,7,30,90.0
9,170,Myrtle Warbler,8,30,93.333
9,171,Nashville Warbler,8,30,93.333
9,172,Orange crowned Warbler,8,30,86.667
9,173,Palm Warbler,8,30,93.333
9,174,Pine Warbler,8,30,96.667
9,175,Prairie Warbler,8,30,96.667
9,176,Prothonotary Warbler,8,30,100.0
9,177,Swainson Warbler,8,26,92.308
9,178,Tennessee Warbler,8,29,27.586
9,179,Wilson Warbler,8,30,90.0
9,180,Worm eating Warbler,9,29,96.552
9,181,Yellow Warbler,9,30,93.333
9,182,Northern Waterthrush,9,30,100.0
9,183,Louisiana Waterthrush,9,30,80.0
9,184,Bohemian Waxwing,9,30,96.667
9,185,Cedar Waxwing,9,30,100.0
9,186,American Three toed Woodpecker,9,20,100.0
9,187,Pileated Woodpecker,9,30,100.0
9,188,Red bellied Woodpecker,9,30,100.0
9,189,Red cockaded Woodpecker,9,29,96.552
10,0,Black footed Albatross,0,30,96.667
10,1,Laysan Albatross,0,30,90.0
10,2,Sooty Albatross,0,28,100.0
10,3,Groove billed Ani,0,30,100.0
10,4,Crested Auklet,0,14,92.857
10,5,Least Auklet,0,11,100.0
10,6,Parakeet Auklet,0,23,95.652
10,7,Rhinoceros Auklet,0,18,88.889
10,8,Brewer Blackbird,0,29,72.414
10,9,Red winged Blackbird,0,30,100.0
10,10,Rusty Blackbird,0,30,66.667
10,11,Yellow headed Blackbird,0,26,100.0
10,12,Bobolink,0,30,96.667
10,13,Indigo Bunting,0,30,100.0
10,14,Lazuli Bunting,0,28,96.429
10,15,Painted Bunting,0,28,96.429
10,16,Cardinal,0,27,100.0
10,17,Spotted Catbird,0,15,100.0
10,18,Gray Catbird,0,29,100.0
10,19,Yellow breasted Chat,0,29,100.0
10,20,Eastern Towhee,0,30,100.0
10,21,Chuck will Widow,0,26,92.308
10,22,Brandt Cormorant,0,29,68.966
10,23,Red faced Cormorant,0,22,86.364
10,24,Pelagic Cormorant,0,30,70.0
10,25,Bronzed Cowbird,0,30,93.333
10,26,Shiny Cowbird,0,30,73.333
10,27,Brown Creeper,0,29,100.0
10,28,American Crow,0,30,80.0
10,29,Fish Crow,0,30,60.0
10,30,Black billed Cuckoo,0,30,86.667
10,31,Mangrove Cuckoo,0,23,91.304
10,32,Yellow billed Cuckoo,0,29,96.552
10,33,Gray crowned Rosy Finch,0,29,100.0
10,34,Purple Finch,0,30,100.0
10,35,Northern Flicker,0,30,100.0
10,36,Acadian Flycatcher,0,29,58.621
10,37,Great Crested Flycatcher,0,30,93.333
10,38,Least Flycatcher,0,29,37.931
10,39,Olive sided Flycatcher,0,30,90.0
10,40,Scissor tailed Flycatcher,0,30,100.0
10,41,Vermilion Flycatcher,0,30,100.0
10,42,Yellow bellied Flycatcher,0,29,55.172
10,43,Frigatebird,0,30,100.0
10,44,Northern Fulmar,0,30,100.0
10,45,Gadwall,0,30,100.0
10,46,American Goldfinch,0,30,100.0
10,47,European Goldfinch,0,30,100.0
10,48,Boat tailed Grackle,0,30,66.667
10,49,Eared Grebe,0,30,76.667
10,50,Horned Grebe,0,30,86.667
10,51,Pied billed Grebe,0,30,100.0
10,52,Western Grebe,0,30,100.0
10,53,Blue Grosbeak,0,30,90.0
10,54,Evening Grosbeak,0,30,100.0
10,55,Pine Grosbeak,0,30,96.667
10,56,Rose breasted Grosbeak,0,30,100.0
10,57,Pigeon Guillemot,0,28,96.429
10,58,California Gull,0,30,36.667
10,59,Glaucous winged Gull,0,29,58.621
10,60,Heermann Gull,0,30,96.667
10,61,Herring Gull,0,30,23.333
10,62,Ivory Gull,0,30,100.0
10,63,Ring billed Gull,0,30,66.667
10,64,Slaty backed Gull,0,20,25.0
10,65,Western Gull,0,30,80.0
10,66,Anna Hummingbird,0,30,43.333
10,67,Ruby throated Hummingbird,0,30,56.667
10,68,Rufous Hummingbird,0,30,50.0
10,69,Green Violetear,0,30,86.667
10,70,Long tailed Jaeger,0,30,56.667
10,71,Pomarine Jaeger,0,30,93.333
10,72,Blue Jay,0,30,96.667
10,73,Florida Jay,0,30,100.0
10,74,Green Jay,0,27,100.0
10,75,Dark eyed Junco,0,30,100.0
10,76,Tropical Kingbird,0,30,96.667
10,77,Gray Kingbird,0,29,100.0
10,78,Belted Kingfisher,0,30,96.667
10,79,Green Kingfisher,0,30,83.333
10,80,Pied Kingfisher,0,30,96.667
10,81,Ringed Kingfisher,0,30,90.0
10,82,White breasted Kingfisher,0,30,96.667
10,83,Red legged Kittiwake,0,23,86.957
10,84,Horned Lark,0,30,96.667
10,85,Pacific Loon,0,30,100.0
10,86,Mallard,0,30,100.0
10,87,Western Meadowlark,0,30,100.0
10,88,Hooded Merganser,0,30,80.0
10,89,Red breasted Merganser,0,30,96.667
10,90,Mockingbird,0,30,100.0
10,91,Nighthawk,0,30,100.0
10,92,Clark Nutcracker,0,30,100.0
10,93,White breasted Nuthatch,0,30,100.0
10,94,Baltimore Oriole,0,30,96.667
10,95,Hooded Oriole,0,30,80.0
10,96,Orchard Oriole,0,29,82.759
10,97,Scott Oriole,0,30,93.333
10,98,Ovenbird,0,30,90.0
10,99,Brown Pelican,0,30,100.0
10,100,White Pelican,1,20,100.0
10,101,Western Wood Pewee,1,30,60.0
10,102,Sayornis,1,30,80.0
10,103,American Pipit,1,30,96.667
10,104,Whip poor Will,1,19,10.526
10,105,Horned Puffin,1,30,100.0
10,106,Common Raven,1,30,53.333
10,107,White necked Raven,1,30,86.667
10,108,American Redstart,1,30,90.0
10,109,Geococcyx,1,30,100.0
10,110,Loggerhead Shrike,2,30,56.667
10,111,Great Grey Shrike,2,30,76.667
10,112,Baird Sparrow,2,20,70.0
10,113,Black throated Sparrow,2,30,100.0
10,114,Brewer Sparrow,2,29,41.379
10,115,Chipping Sparrow,2,30,80.0
10,116,Clay colored Sparrow,2,29,86.207
10,117,House Sparrow,2,30,90.0
10,118,Field Sparrow,2,29,75.862
10,119,Fox Sparrow,2,30,83.333
10,120,Grasshopper Sparrow,3,30,83.333
10,121,Harris Sparrow,3,30,96.667
10,122,Henslow Sparrow,3,30,80.0
10,123,Le Conte Sparrow,3,29,44.828
10,124,Lincoln Sparrow,3,29,86.207
10,125,Nelson Sharp tailed Sparrow,3,30,76.667
10,126,Savannah Sparrow,3,30,80.0
10,127,Seaside Sparrow,3,30,83.333
10,128,Song Sparrow,3,30,80.0
10,129,Tree Sparrow,3,30,40.0
10,130,Vesper Sparrow,4,30,93.333
10,131,White crowned Sparrow,4,30,96.667
10,132,White throated Sparrow,4,30,93.333
10,133,Cape Glossy Starling,4,30,100.0
10,134,Bank Swallow,4,30,86.667
10,135,Barn Swallow,4,30,86.667
10,136,Cliff Swallow,4,30,56.667
10,137,Tree Swallow,4,30,90.0
10,138,Scarlet Tanager,4,30,96.667
10,139,Summer Tanager,4,30,96.667
10,140,Artic Tern,5,29,13.793
10,141,Black Tern,5,30,80.0
10,142,Caspian Tern,5,30,16.667
10,143,Common Tern,5,30,53.333
10,144,Elegant Tern,5,30,53.333
10,145,Forsters Tern,5,30,40.0
10,146,Least Tern,5,30,80.0
10,147,Green tailed Towhee,5,30,96.667
10,148,Brown Thrasher,5,29,100.0
10,149,Sage Thrasher,5,30,96.667
10,150,Black capped Vireo,6,21,95.238
10,151,Blue headed Vireo,6,30,83.333
10,152,Philadelphia Vireo,6,29,82.759
10,153,Red eyed Vireo,6,30,93.333
10,154,Warbling Vireo,6,30,83.333
10,155,White eyed Vireo,6,30,96.667
10,156,Yellow throated Vireo,6,29,79.31
10,157,Bay breasted Warbler,6,30,93.333
10,158,Black and white Warbler,6,30,100.0
10,159,Black throated Blue Warbler,6,29,100.0
10,160,Blue winged Warbler,7,30,86.667
10,161,Canada Warbler,7,30,93.333
10,162,Cape May Warbler,7,30,100.0
10,163,Cerulean Warbler,7,30,100.0
10,164,Chestnut sided Warbler,7,30,80.0
10,165,Golden winged Warbler,7,29,93.103
10,166,Hooded Warbler,7,30,66.667
10,167,Kentucky Warbler,7,29,93.103
10,168,Magnolia Warbler,7,29,86.207
10,169,Mourning Warbler,7,30,90.0
10,170,Myrtle Warbler,8,30,93.333
10,171,Nashville Warbler,8,30,93.333
10,172,Orange crowned Warbler,8,30,86.667
10,173,Palm Warbler,8,30,93.333
10,174,Pine Warbler,8,30,96.667
10,175,Prairie Warbler,8,30,96.667
10,176,Prothonotary Warbler,8,30,100.0
10,177,Swainson Warbler,8,26,92.308
10,178,Tennessee Warbler,8,29,27.586
10,179,Wilson Warbler,8,30,90.0
10,180,Worm eating Warbler,9,29,96.552
10,181,Yellow Warbler,9,30,93.333
10,182,Northern Waterthrush,9,30,100.0
10,183,Louisiana Waterthrush,9,30,80.0
10,184,Bohemian Waxwing,9,30,96.667
10,185,Cedar Waxwing,9,30,100.0
10,186,American Three toed Woodpecker,9,20,100.0
10,187,Pileated Woodpecker,9,30,100.0
10,188,Red bellied Woodpecker,9,30,100.0
10,189,Red cockaded Woodpecker,9,29,96.552
10,190,Red headed Woodpecker,10,30,90.0
10,191,Downy Woodpecker,10,30,100.0
10,192,Bewick Wren,10,30,86.667
10,193,Cactus Wren,10,30,100.0
10,194,Carolina Wren,10,30,100.0
10,195,House Wren,10,30,86.667
10,196,Marsh Wren,10,30,83.333
10,197,Rock Wren,10,30,93.333
10,198,Winter Wren,10,30,90.0
10,199,Common Yellowthroat,10,30,96.667
